Symbol,Name,Currency,Last Price,ADT (Value),Turnover Rate %,Market Cap,Exchange,Board
TLCI.US,Touchstone International Equity ETF,USD,26.45,130582.23333333334,0.3033636363636364,43642500.0,AMEX,SecurityBoard.Unknown
FTHM.US,Fathom Holdings Inc.,USD,1.14,130496.6,0.3655338927548682,36925693.26,NASD,SecurityBoard.Unknown
CAFG.US,Pacer US Small Cap Cash Cows Gr Ldrs ETF,USD,26.454,130351.56666666667,0.7018022988505748,19179150.0,NASD,SecurityBoard.Unknown
TEN-E.US,,USD,26.69,130298.1,0.0,0.0,NYSE,SecurityBoard.Unknown
SDA.US,SunCar Technology Group Inc.,USD,2.1,130195.06666666667,0.06396358864645396,214681653.9,NASD,SecurityBoard.Unknown
KWT.US,iShares® MSCI Kuwait ETF,USD,38.165,130102.7,0.14300425531914893,89687750.0,AMEX,SecurityBoard.Unknown
MTEX.US,"Mannatech, Incorporated",USD,8.0,130096.16666666667,0.7587181011399683,15207440.0,NASD,SecurityBoard.Unknown
CGCTW.US,,USD,0.8196,130014.76666666666,0.5666523671497584,28276200.0,NASD,SecurityBoard.Unknown
OPHC.US,"OptimumBank Holdings, Inc.",USD,4.26,129974.26666666666,0.2675757399991775,49134597.18,AMEX,SecurityBoard.Unknown
FXP.US,ProShares UltraShort FTSE China 50,USD,17.287,129942.46666666666,1.2687247827741615,9887247.788999999,AMEX,SecurityBoard.Unknown
IIGD.US,Invesco Investment Grade Defensive ETF,USD,24.875,129927.86666666667,0.4757116887469496,27362524.875,AMEX,SecurityBoard.Unknown
FRIZ.US,Franklin Dividend Growth ETF,USD,25.828,129737.66666666667,0.0,0.0,AMEX,SecurityBoard.Unknown
AEI.US,Alset Inc.,USD,3.81,129259.43333333333,0.10972189019820225,148889077.38,NASD,SecurityBoard.Unknown
CTIF.US,Castellan Targeted Income ETF,USD,51.233,129165.03333333334,0.10454608454608455,123215365.0,AMEX,SecurityBoard.Unknown
GF.US,New Germany Fund,USD,11.99,128974.03333333334,0.0708260557312893,193995562.20000002,NYSE,SecurityBoard.Unknown
NAAS.US,NaaS Technology Inc.,USD,3.1,128924.43333333333,0.33182434590275317,32712223.0,NASD,SecurityBoard.Unknown
SOHON.US,,USD,15.2,128759.5,0.041520377336470855,311455615.2,NASD,SecurityBoard.Unknown
DNMXU.US,,USD,10.07,128658.4,0.047590932268210345,270211663.31,NASD,SecurityBoard.Unknown
FLNT.US,"Fluent, Inc.",USD,3.21,128607.63333333333,0.1819762503223129,97223186.37,NASD,SecurityBoard.Unknown
MNOV.US,"MediciNova, Inc.",USD,1.4,128521.03333333334,0.18208973004096113,68804744.39999999,NASD,SecurityBoard.Unknown
PHIG.US,"PHI Group, Inc.",USD,30.5,128358.32493333334,0.016782746748931564,741457592.5,OTC,SecurityBoard.Unknown
LKOR.US,FlexShares Crdt-Scrd US Lng Corp Bd ETF,USD,42.657,128357.46666666666,0.4006616880066382,31992792.656999998,AMEX,SecurityBoard.Unknown
XSEP.US,FT Vest U.S. Eq Enh & ModBufETF-Sep,USD,42.523,128183.73333333334,0.09644867724867724,133947450.00000001,AMEX,SecurityBoard.Unknown
HYBX.US,TCW High Yield Bond ETF,USD,30.275,128160.66666666667,0.34166443785336664,37920497.125,NYSE,SecurityBoard.Unknown
VRAR.US,"The Glimpse Group, Inc.",USD,1.1,128052.7,0.6201606660990203,23184156.6,NASD,SecurityBoard.Unknown
WLACW.US,,USD,4.6,127904.4,0.21368120557478665,76704696.39999999,NASD,SecurityBoard.Unknown
VEMY.US,Virtus Stone Harbor Emr Mkt Hi Yld BdETF,USD,28.045,127751.13333333333,0.9056927544579643,14022612.180000002,AMEX,SecurityBoard.Unknown
NFEB.US,Innovator Growth-100 Pwr Buffr ETF - Feb,USD,28.156,127662.23333333334,0.1950510638297872,66166600.0,AMEX,SecurityBoard.Unknown
DLAG.US,FT Vest U.S. Eq Dl Drctl Buf ETF - Aug,USD,31.425,127565.43333333333,0.0,0.0,AMEX,SecurityBoard.Unknown
EP-C.US,,USD,49.16,127555.5,0.0,0.0,NYSE,SecurityBoard.Unknown
FEED.US,"ENvue Medical, Inc.",USD,2.25,127502.46666666666,3.2279720245446883,2448432.0,NASD,SecurityBoard.Unknown
PVL.US,Permianville Royalty Trust,USD,1.85,127462.6,0.2133070707070707,61050000.0,NYSE,SecurityBoard.Unknown
DDFS.US,Innovator Eq Dual Drctnl 15 Buf ETF -Sep,USD,21.25,127298.63333333333,0.0,0.0,AMEX,SecurityBoard.Unknown
EICA.US,,USD,24.67,127113.8,0.01946665533194498,654110223.33,NYSE,SecurityBoard.Unknown
IQSTD.US,,USD,10.51,127108.79384210527,0.6082348528324155,27682047.27,OTC,SecurityBoard.Unknown
LGCB.US,Linkage Global Inc,USD,1.96,126761.16666666667,0.5340774104200435,23230266.919999998,NASD,SecurityBoard.Unknown
GREEL.US,,USD,19.265,126722.16666666667,0.0,0.0,NASD,SecurityBoard.Unknown
TOPS.US,Top Ships Inc.,USD,5.01,126673.1,0.49833156694364716,23177246.97,AMEX,SecurityBoard.Unknown
CSBR.US,"Champions Oncology, Inc.",USD,6.75,126658.13333333333,0.13000006865266833,93732700.5,NASD,SecurityBoard.Unknown
RYET.US,Ruanyun Edai Technology Inc.,USD,1.185,126552.23333333334,0.29995435614311233,40704754.74,NASD,SecurityBoard.Unknown
GOODO.US,,USD,20.92,126529.0,0.0127552052562933,1012552162.6,NASD,SecurityBoard.Unknown
NHTC.US,Natural Health Trends Corp.,USD,3.23,126252.86666666667,0.36114489496181684,37140978.65,NASD,SecurityBoard.Unknown
LRFC.US,Logan Ridge Finance Corporation,USD,19.08,126024.4404,0.2530485061406874,50675964.839999996,NASD,SecurityBoard.Unknown
FOPC.US,Frontier Asset Opportunistic Credit ETF,USD,25.605,125919.5,0.3716562048425917,33542575.605,AMEX,SecurityBoard.Unknown
EVLU.US,iShares MSCI Emerging Mkts Val Fac ETF,USD,33.2,125835.23333333334,1.2995222222222222,9960000.0,AMEX,SecurityBoard.Unknown
CPSM.US,Calamos S&P 500 Str Alt Prt ETF-May,USD,28.655,125760.33333333333,0.1913955689584483,65906528.655,AMEX,SecurityBoard.Unknown
ONCHU.US,,USD,10.386,125720.66666666667,0.05739984126984127,218105999.99999997,NASD,SecurityBoard.Unknown
PTEU.US,Pacer Trendpilot™ European ETF,USD,31.445,125698.1,0.31391282051282055,40878500.0,AMEX,SecurityBoard.Unknown
ASB-F.US,,USD,20.75,125678.0,0.0,0.0,NYSE,SecurityBoard.Unknown
GAMR.US,Amplify Video Game Leaders ETF,USD,90.45,125668.6,0.27386,45225000.0,AMEX,SecurityBoard.Unknown
NXGL.US,"NEXGEL, Inc.",USD,1.72,125666.0,0.912915213346018,14006188.76,NASD,SecurityBoard.Unknown
USSH.US,WisdomTree 1-3 Year Laddered Trsy ETF,USD,50.87,125589.73333333334,1.1224242424242425,11191400.0,NASD,SecurityBoard.Unknown
XNGSY.US,ENN Energy Holdings Limited,USD,35.15,125454.26623333334,0.001245366603657712,9770422859.9,OTC,SecurityBoard.Unknown
BCFN.US,Baron Financials ETF,USD,25.16,125409.25,0.0,0.0,NASD,SecurityBoard.Unknown
FUSB.US,"First US Bancshares, Inc.",USD,13.75,125239.23333333334,0.1575667847199391,79294710.0,NASD,SecurityBoard.Unknown
INAC.US,Indigo Acquisition Corp.,USD,10.04,125139.56666666667,0.08448887382808087,148140200.0,NASD,SecurityBoard.Unknown
BJDX.US,"Bluejay Diagnostics, Inc.",USD,0.659,125051.1,6.851675152814043,1195513.647,NASD,SecurityBoard.Unknown
ORIQ.US,Origin Investment Corp I,USD,10.11,124985.76666666666,0.136688255374112,91318575.0,NASD,SecurityBoard.Unknown
SPXE.US,ProShares S&P 500® ex-Energy,USD,74.661,124770.7,0.16955299422734488,74661149.322,AMEX,SecurityBoard.Unknown
MKLY.US,McKinley Acquisition Corporation,USD,9.99,124730.43333333333,0.05143445946865059,243087698.97,NASD,SecurityBoard.Unknown
PROV.US,"Provident Financial Holdings, Inc.",USD,16.15,124635.43333333333,0.12267044369240306,104558814.49999999,NASD,SecurityBoard.Unknown
PSCF.US,Invesco S&P SmallCap Financials ETF,USD,58.616,124561.03333333334,0.6102857142857142,20515600.0,NASD,SecurityBoard.Unknown
SHIM.US,Shimmick Corporation,USD,3.41,124447.73333333334,0.12099777678062978,122130783.39,NASD,SecurityBoard.Unknown
INTZ.US,Intrusion Inc.,USD,1.22,124400.43333333333,0.47376588401659414,24525585.58,NASD,SecurityBoard.Unknown
ROLR.US,"High Roller Technologies, Inc.",USD,2.6,124377.63333333333,0.7859952559441623,22093528.6,AMEX,SecurityBoard.Unknown
XIDE.US,FT Vest U.S. Eq Buf & PrmIncETF-Dec,USD,30.215,124027.46666666666,0.5868761904761904,21150500.0,AMEX,SecurityBoard.Unknown
KALL.US,KraneShares MSCI All China ETF,USD,22.283,124025.56666666667,1.4223583333333334,8913200.0,AMEX,SecurityBoard.Unknown
OPHLY.US,"Ono Pharmaceutical Co., Ltd.",USD,4.64,123907.0678,0.001917485243814438,6541768760.48,OTC,SecurityBoard.Unknown
ROMO.US,Strategy Shares Nwfnd/RSlv Rbt Mmt ETF,USD,32.208,123807.86666666667,0.4118888888888889,28987200.0,AMEX,SecurityBoard.Unknown
MNBD.US,ALPS Intermediate Municipal Bond ETF,USD,26.1,123716.9,0.31772846525093523,39150052.2,AMEX,SecurityBoard.Unknown
PSMD.US,Pacer Swan SOS Moderate (January) ETF,USD,32.645,123665.6,0.1311758620689655,94670500.00000001,AMEX,SecurityBoard.Unknown
XAIR.US,"Beyond Air, Inc.",USD,0.829,123138.76666666666,1.5754352837534684,6639865.551999999,NASD,SecurityBoard.Unknown
PTIX.US,"Protagenic Therapeutics, Inc.",USD,0.62,122970.016,13.602563055655189,1199624.36,OTC,SecurityBoard.Unknown
OSCG.US,Leverage Shares 2X Long OSCR Daily ETF,USD,11.655,122966.5,0.0,0.0,NASD,SecurityBoard.Unknown
BDGS.US,Bridges Capital Tactical ETF,USD,34.735,122938.4,0.3186606606606606,38555850.0,NASD,SecurityBoard.Unknown
AAEQ.US,Alpha Architect US Equity 2 ETF,USD,49.711,122871.68421052632,0.0,0.0,NASD,SecurityBoard.Unknown
RSEE.US,Rareview Systematic Equity ETF,USD,35.059,122460.9,0.19842154131847725,62930904.99999999,AMEX,SecurityBoard.Unknown
OXLCP.US,,USD,24.663,122323.33333333333,0.005150351508807049,2381963958.969,NASD,SecurityBoard.Unknown
GECCG.US,,USD,25.05,122295.76666666666,0.0,0.0,NASD,SecurityBoard.Unknown
POW.US,VistaShares Electrification Sprcycle ETF,USD,20.32,122260.0,0.0,0.0,AMEX,SecurityBoard.Unknown
NSPR.US,"InspireMD, Inc.",USD,1.81,122168.1,0.14900240128890058,76691500.95,NASD,SecurityBoard.Unknown
ALZN.US,"Alzamend Neuro, Inc.",USD,2.34,122063.3,1.5485612564240425,8895753.36,NASD,SecurityBoard.Unknown
MBSX.US,Regan Fixed Rate MBS ETF,USD,26.553,121970.36666666667,0.8221636363636363,14604150.0,AMEX,SecurityBoard.Unknown
NDOW.US,Anydrus Advantage ETF,USD,28.01,121935.46666666666,0.24866666666666665,49717750.0,AMEX,SecurityBoard.Unknown
PSTR.US,PeakShares Sector Rotation ETF,USD,29.126,121923.83333333333,0.40024126984126984,30582300.0,NASD,SecurityBoard.Unknown
AFGE.US,,USD,17.17,121832.66666666667,0.0,0.0,NYSE,SecurityBoard.Unknown
SEAL-A.US,,USD,25.38,121534.56666666667,0.0,0.0,NYSE,SecurityBoard.Unknown
CNTM.US,"ConnectM Technology Solutions, Inc.",USD,0.425,121371.99246666668,0.2146109161804438,65133521.625,OTC,SecurityBoard.Unknown
GLOP-A.US,,USD,25.76,121294.03333333334,0.0,0.0,NYSE,SecurityBoard.Unknown
SPIT.US,F/m Emerald Special Situations ETF,USD,27.3,121182.63333333333,0.0,0.0,NASD,SecurityBoard.Unknown
GEBHY.US,,USD,3.57,121027.47646666666,0.004186819392454227,2749311331.83,OTC,SecurityBoard.Unknown
QPX.US,AdvisorShares Q Dynamic Growth ETF,USD,45.535,120879.23333333334,0.41366412213740456,29825424.999999996,AMEX,SecurityBoard.Unknown
DURA.US,VanEck Durable High Dividend ETF,USD,33.721,120747.76666666666,0.26261234567901237,45523349.99999999,AMEX,SecurityBoard.Unknown
VYLD.US,"Inverse VIX S/T Futs ETNs due Mar22,2045",USD,28.341,120699.96666666666,0.0,0.0,AMEX,SecurityBoard.Unknown
TMED.US,T. Rowe Price Health Care ETF,USD,30.662,120413.33333333333,1.011183333333333,12264800.0,NASD,SecurityBoard.Unknown
ITDJ.US,iShares LifePath Target Date 2070 ETF,USD,29.755,120390.4,2.9124285714285714,4165700.0,AMEX,SecurityBoard.Unknown
AIXI.US,Xiao-I Corporation,USD,0.43,120323.46666666666,2.0892847338317146,4578904.02,NASD,SecurityBoard.Unknown
BHAT.US,Blue Hat Interactive Entertainment Technology,USD,1.16,120292.73333333334,0.24457005566369291,42834489.44,NASD,SecurityBoard.Unknown
THYM.US,T.Rowe Price High Income Municipal ETF,USD,50.511,120013.36666666667,0.0,0.0,NASD,SecurityBoard.Unknown
BGIN.US,Bgin Blockchain Limited,USD,2.84,120002.8,0.03716411097572138,321306072.44,NASD,SecurityBoard.Unknown
EZMO.US,AlphaDroid Broad Markets Momentum ETF,USD,26.885,119983.46666666666,0.0,0.0,NASD,SecurityBoard.Unknown
NBET.US,Neuberger Berman Engy Trnstn & InfrasETF,USD,32.387,119980.33333333333,0.5415843828379513,21861257.387000002,AMEX,SecurityBoard.Unknown
VALU.US,"Value Line, Inc.",USD,36.66,119940.03333333334,0.03356985410416804,344232744.17999995,NASD,SecurityBoard.Unknown
FEBZ.US,TrueShares Structured OutcomeFebruaryETF,USD,38.005,119835.8,1.2010769230769232,9881300.0,AMEX,SecurityBoard.Unknown
ZTOP.US,F/m High Yield 100 ETF,USD,52.455,119776.13333333333,0.6038245614035088,19932900.0,NASD,SecurityBoard.Unknown
PN.US,Skycorp Solar Group Ltd,USD,0.7201,119646.06666666667,0.5617411111111111,19442700.0,NASD,SecurityBoard.Unknown
RYLPF.US,Koninklijke Philips N.V.,USD,28.146,119634.6945,0.0004664898365458151,26754869285.934002,OTC,SecurityBoard.Unknown
BOED.US,Direxion Daily BA Bear 1X Shares,USD,17.04,119309.26666666666,5.05096,2130000.0,NASD,SecurityBoard.Unknown
TSPH.US,CreateAI Holdings Inc.,USD,0.211,119186.79759999999,0.1499791897226492,50950599.173999995,OTC,SecurityBoard.Unknown
CCFE.US,Concourse Capital Focused Equity ETF,USD,27.473,119074.36666666667,0.35104731525784155,34451142.0,NASD,SecurityBoard.Unknown
OMSE.US,OMS Energy Technologies Inc.,USD,4.7,119070.83333333333,0.06134627808660543,199508908.8,NASD,SecurityBoard.Unknown
TLIH.US,Ten-League International Holdings Limited,USD,0.39,119061.76666666666,1.0325211663923277,10840635.780000001,NASD,SecurityBoard.Unknown
HOII.US,REX HOOD Growth & Income ETF,USD,18.3,119034.6,0.0,0.0,AMEX,SecurityBoard.Unknown
NTWK.US,"NetSol Technologies, Inc.",USD,3.1,118914.56666666667,0.33166296155799646,36570002.5,NASD,SecurityBoard.Unknown
SHMDW.US,,USD,2.25,118903.56666666667,0.19285142401000224,96693439.5,NASD,SecurityBoard.Unknown
AGQI.US,First Trust Active Gbl Qual Inc ETF,USD,16.838,118893.26666666666,0.19952139022611073,61154066.90400001,AMEX,SecurityBoard.Unknown
MSII.US,REX MSTR Growth & Income ETF,USD,8.473,118885.26666666666,3.4256324786324788,3304470.0000000005,AMEX,SecurityBoard.Unknown
FTAIM.US,,USD,27.425,118862.26666666666,0.004303669803703072,2813062468.125,NASD,SecurityBoard.Unknown
NSI.US,National Security Emerging Mkts Idx ETF,USD,34.76,118764.76666666666,0.5753924731182796,21551200.0,NASD,SecurityBoard.Unknown
JVA.US,"Coffee Holding Co., Inc.",USD,3.8,118754.00053333332,0.5660910263037685,21692676.2,NASD,SecurityBoard.Unknown
SXTP.US,"60 Degrees Pharmaceuticals, Inc.",USD,0.4929,118703.3,4.243802705213884,2085187.8192,NASD,SecurityBoard.Unknown
NYMTI.US,,USD,25.15,118623.73333333334,0.0052559966793182325,2271396697.6,NASD,SecurityBoard.Unknown
SNES.US,"SenesTech, Inc.",USD,2.21,118514.03333333334,0.9296712084239979,11542863.15,NASD,SecurityBoard.Unknown
FEBO.US,Fenbo Holdings Limited,USD,1.04,118351.16666666667,0.9530796233521658,11505000.0,NASD,SecurityBoard.Unknown
CTEX.US,ProShares S&P Kensho Cleantech ETF,USD,36.966,118101.06666666667,6.467070658586828,1848336.966,AMEX,SecurityBoard.Unknown
HCOW.US,Amplify COWS Covered Call ETF,USD,24.363,118006.1,0.9470261437908497,12425130.0,NASD,SecurityBoard.Unknown
JMM.US,Nuveen Multi-Market Income,USD,6.02,118003.36666666667,0.20549017950086396,56963346.99999999,NYSE,SecurityBoard.Unknown
MARU.US,AllianzIM U.S. Equity Buffer15 UncMarETF,USD,28.04,117855.56666666667,0.6062619047619048,19628000.0,AMEX,SecurityBoard.Unknown
MFSM.US,MFS Active Intermediate Muni Bond ETF,USD,25.141,117708.4,0.26495399061032865,44625275.0,NYSE,SecurityBoard.Unknown
NPAC.US,New Providence Acquisition Corp. III,USD,10.28,117629.86666666667,0.029885526033889605,394657681.0,NASD,SecurityBoard.Unknown
HVAC.US,AdvisorShares HVAC and Industrials ETF,USD,32.13,117521.13333333333,7.3726,1606500.0000000002,AMEX,SecurityBoard.Unknown
HTAX.US,Nomura National Hi-Yld Muncpl Bd ETF,USD,24.523,117384.03333333334,2.407766666666667,4904600.0,AMEX,SecurityBoard.Unknown
BCDA.US,"BioCardia, Inc.",USD,1.31,117370.0,0.8264100466477347,13902681.540000001,NASD,SecurityBoard.Unknown
AAPG.US,Ascentage Pharma Group International,USD,28.22,117349.76666666666,0.004419073720892497,2596571331.02,NASD,SecurityBoard.Unknown
LQIG.US,Stt Strt® SPDR® MktAxess IG 400 Corp ETF,USD,95.97,117349.4,0.2035722222222222,57582000.0,AMEX,SecurityBoard.Unknown
MBNE.US,State Street® Nuveen Muncpl Bd ESG ETF,USD,29.155,117128.33333333333,0.8959333333333332,13119750.0,AMEX,SecurityBoard.Unknown
KDVD.US,Keeley Dividend ETF,USD,25.535,117025.95238095238,0.0,0.0,AMEX,SecurityBoard.Unknown
AUGW.US,AllianzIM US Equity Buffer20 Aug ETF,USD,32.633,116999.16666666667,0.09492894736842106,124005400.00000001,AMEX,SecurityBoard.Unknown
CELU.US,Celularity Inc.,USD,1.24,116976.86666666667,0.27221925705028466,35127811.2,NASD,SecurityBoard.Unknown
BEEX.US,BeeHive ETF,USD,26.267,116898.06666666667,0.06354041089594299,186118033.074,NASD,SecurityBoard.Unknown
RW.US,Rainwater Equity ETF,USD,25.614,116760.96666666666,0.9712013888888889,12294720.0,AMEX,SecurityBoard.Unknown
PRFX.US,PainReform Ltd.,USD,0.7269,116738.86666666667,3.052985607039661,2846060.646,NASD,SecurityBoard.Unknown
TILL.US,Teucrium Agricultural Str No K-1 ETF,USD,16.788,116717.0,5.368533333333334,2098500.0,AMEX,SecurityBoard.Unknown
JDVI.US,JHancock Discp Val Intl Sel ETF,USD,35.856,116651.63333333333,0.2737111111111111,43027200.0,AMEX,SecurityBoard.Unknown
PST.US,ProShares UltraShort 7-10 Year Treasury,USD,21.951,116610.43333333333,0.8796222222222223,13170600.0,AMEX,SecurityBoard.Unknown
XRLX.US,FundX Conservative ETF,USD,46.277,116521.46666666666,0.20789630667189643,55570485.971,AMEX,SecurityBoard.Unknown
FAB.US,First Trust Multi Cap Val AlphaDEX® ETF,USD,90.807,116489.7,0.08988033579723798,131670331.61400001,NASD,SecurityBoard.Unknown
BTTR.US,Better Choice Company Inc.,USD,2.12,116466.43333333333,2.5517715006093433,5134650.600000001,AMEX,SecurityBoard.Unknown
FFDI.US,Fidelity Fundamental Developed Intl ETF,USD,30.89,116363.96666666666,0.78332,15445000.0,AMEX,SecurityBoard.Unknown
EGHA.US,EGH Acquisition Corp.,USD,10.14,116311.56666666667,0.05598650406504065,207870000.0,NASD,SecurityBoard.Unknown
OPEG.US,Leverage Shares 2X Long OPEN Daily ETF,USD,10.701,116262.61111111111,0.0,0.0,NASD,SecurityBoard.Unknown
EPR-G.US,,USD,20.03,116110.06666666667,0.0,0.0,NYSE,SecurityBoard.Unknown
MITT-B.US,,USD,22.36,116057.53333333334,0.0,0.0,NYSE,SecurityBoard.Unknown
LNZA.US,"LanzaTech Global, Inc.",USD,13.94,116006.36666666667,0.3574983248686042,32343811.04,NASD,SecurityBoard.Unknown
PREJF.US,,USD,17.1,115940.35696666666,0.0,0.0,OTC,SecurityBoard.Unknown
CNAV.US,Mohr Company Nav ETF,USD,31.77,115864.66666666667,0.285725641025641,41301000.0,AMEX,SecurityBoard.Unknown
ELWS.US,"Earlyworks Co., Ltd",USD,6.35,115786.5,0.6683854711305319,19371119.5,NASD,SecurityBoard.Unknown
PBNV.US,PGIM S&P 500 Buffer 20 ETF - Nov,USD,29.506,115636.66666666667,1.2354648891722213,9441949.506000001,AMEX,SecurityBoard.Unknown
DEFI.US,Hashdex Bitcoin ETF,USD,103.06,115587.43333333333,0.9557777777777778,12367200.0,AMEX,SecurityBoard.Unknown
AAAC.US,Columbia AAA CLO ETF,USD,20.075,115485.70838888889,0.0,0.0,AMEX,SecurityBoard.Unknown
ADAG.US,Adagene Inc.,USD,1.68,115436.4,0.12976968644744108,79180531.92,NASD,SecurityBoard.Unknown
AIRG.US,"Airgain, Inc.",USD,4.02,115421.1,0.24155684168446967,48071935.85999999,NASD,SecurityBoard.Unknown
SPE-C.US,,USD,24.94,115398.43333333333,0.0,0.0,NYSE,SecurityBoard.Unknown
GDV-H.US,,USD,22.69,115337.16666666667,0.0,0.0,NYSE,SecurityBoard.Unknown
REFA.US,Columbia Research Enhanced Intl Eq ETF,USD,21.029,115280.0,0.0,0.0,AMEX,SecurityBoard.Unknown
DGIN.US,VanEck Digital India ETF,USD,41.095,115228.4,0.5504666666666668,20547500.0,AMEX,SecurityBoard.Unknown
DYORU.US,,USD,10.07,115102.96666666666,0.049763768115942034,231610000.0,NASD,SecurityBoard.Unknown
DALI.US,First Trust Dorsey Wright DALI 1 ETF,USD,29.825,115011.4,0.09510233566555444,125265059.64999999,NASD,SecurityBoard.Unknown
GURU.US,Global X Guru™ ETF,USD,62.68,114970.46666666666,0.19572759856630825,58292400.0,AMEX,SecurityBoard.Unknown
SELX.US,Semilux International Ltd.,USD,0.829,114902.53333333334,0.3231193425325395,35941032.206999995,NASD,SecurityBoard.Unknown
NJUN.US,Innovator Growth-100 Pwr Buffr ETF - Jun,USD,31.64,114873.46666666666,0.13699065420560746,84637000.0,AMEX,SecurityBoard.Unknown
MBBB.US,VanEck Mdy's Aly BBB Corp Bd ETF,USD,21.71,114837.56666666667,1.3211,8684000.0,AMEX,SecurityBoard.Unknown
CLCG.US,Crossmark Large Cap Growth ETF,USD,27.238,114819.66666666667,0.0,0.0,AMEX,SecurityBoard.Unknown
LPBB.US,Launch Two Acquisition Corp.,USD,10.5,114504.33333333333,0.03801228985507246,301875000.0,NASD,SecurityBoard.Unknown
CBAT.US,"CBAK Energy Technology, Inc.",USD,0.8813,114384.63333333333,0.14663975117041408,78123575.2668,NASD,SecurityBoard.Unknown
KNRG.US,Simplify Kayne Anderson Ey&InfrasCrdtETF,USD,25.895,114351.36666666667,1.1767701952794791,9710650.895,AMEX,SecurityBoard.Unknown
PHXE-.US,,USD,21.004,114309.76666666666,0.0,0.0,AMEX,SecurityBoard.Unknown
QSIX.US,Pacer Metarus Nasdaq 100 Div Mltpl600ETF,USD,38.042,114165.66666666667,1.5091166666666667,7608400.0,NASD,SecurityBoard.Unknown
QTJL.US,Innovator Growth Accelerated Pls ETF Jul,USD,39.568,113916.33333333333,0.727275,15827200.0,AMEX,SecurityBoard.Unknown
MFICL.US,,USD,25.18,113851.2,0.00692338175108197,1643077464.5,NASD,SecurityBoard.Unknown
DDXX.US,Defined Duration 20 ETF,USD,25.587,113844.53333333334,0.0,0.0,AMEX,SecurityBoard.Unknown
FATN.US,"FatPipe, Inc.",USD,2.22,113408.23333333334,0.3237275085362926,30912318.96,NASD,SecurityBoard.Unknown
DARP.US,Grizzle Growth ETF,USD,47.048,113374.4,1.9332051282051281,6116240.0,AMEX,SecurityBoard.Unknown
INDF.US,Range India Financials ETF,USD,31.251,113285.03333333334,1.0853333333333333,9375300.0,AMEX,SecurityBoard.Unknown
APT.US,"Alpha Pro Tech, Ltd.",USD,4.76,113147.76666666666,0.2409058941925251,49313895.12,AMEX,SecurityBoard.Unknown
JXX.US,Janus Henderson Transformational Gr ETF,USD,28.6,113087.86666666667,0.40623000000000004,28600000.0,AMEX,SecurityBoard.Unknown
CBOY.US,Calamos Bitcoin Str Alt Prt ETF-July,USD,24.675,113040.23333333334,0.0,0.0,AMEX,SecurityBoard.Unknown
OKTX.US,Tradr 2X Long CELH Daily ETF,USD,25.18,113025.6,0.0,0.0,AMEX,SecurityBoard.Unknown
BOUT.US,Innovator IBD® Breakout Opps ETF,USD,37.536,112771.23333333334,1.0113777777777777,11260800.0,AMEX,SecurityBoard.Unknown
TRND.US,Pacer Trendpilot Fund of Funds ETF,USD,34.211,112716.93333333333,0.1880095238095238,59869250.0,AMEX,SecurityBoard.Unknown
SOLX.US,T-REX 2X Long SOL Daily Target ETF,USD,28.382,112625.2,0.0,0.0,AMEX,SecurityBoard.Unknown
KAPA.US,"Kairos Pharma, Ltd.",USD,0.8299,112591.7,0.6960729209096066,17279640.8547,AMEX,SecurityBoard.Unknown
TRBF.US,Angel Oak Total Return ETF,USD,50.032,112565.0,0.0,0.0,NASD,SecurityBoard.Unknown
CRXP.US,Columbia Core Plus Bond ETF,USD,20.114,112481.11111111111,0.0,0.0,AMEX,SecurityBoard.Unknown
RAYJ.US,Rayliant SMDAM Japan Equity ETF,USD,33.785,112358.1,0.7351037037037037,15203249.999999998,AMEX,SecurityBoard.Unknown
EMDM.US,First Trust Bloomberg Emr Mkt Dem ETF,USD,32.951,112205.5,1.027622699298861,11532915.902,AMEX,SecurityBoard.Unknown
PMT-A.US,,USD,24.09,112201.73333333334,0.0,0.0,NYSE,SecurityBoard.Unknown
PSET.US,Principal Quality ETF,USD,77.486,112200.3,0.19844117327769378,57339717.486,NASD,SecurityBoard.Unknown
GNL-B.US,,USD,22.27,112167.83333333333,0.0,0.0,NYSE,SecurityBoard.Unknown
ATLCP.US,,USD,24.19,112122.26666666666,0.030918716052252757,366273610.70000005,NASD,SecurityBoard.Unknown
UBSFY.US,Ubisoft Entertainment SA,USD,1.37,111873.87263333333,0.011400427988008287,922000622.35,OTC,SecurityBoard.Unknown
LAFA.US,LaFayette Acquisition Corp.,USD,9.9,111646.0,0.07181253561636386,155561996.70000002,NASD,SecurityBoard.Unknown
MBIO.US,"Mustang Bio, Inc.",USD,1.13,111547.46666666666,1.3224747135006585,8247967.179999999,NASD,SecurityBoard.Unknown
DRUP.US,GraniteShares Nasdaq Sel Disruptors ETF,USD,68.313,111531.93333333333,0.18475555555555553,61481700.0,AMEX,SecurityBoard.Unknown
CCCMW.US,,USD,1.72,111494.4,0.17598952334122825,58545932.76,NASD,SecurityBoard.Unknown
MYCK.US,State Street® My2031 Corporate Bond ETF,USD,25.132,111425.69706666666,1.77416,6283000.0,NASD,SecurityBoard.Unknown
CNSP.US,"CNS Pharmaceuticals, Inc.",USD,5.54,111314.06666666667,2.696856846528774,3436406.6,NASD,SecurityBoard.Unknown
